20	1.190506484E-4
21	1.261345279E-4
22	1.335864748E-4
23	1.414220977E-4
24	1.496574505E-4
25	1.583090317E-4
26	1.673937831E-4
27	1.76929088E-4
28	1.869327674E-4
29	1.974230759E-4
30	2.084186963E-4
31	2.199387326E-4
32	2.320027023E-4
33	2.44630527E-4
34	2.578425222E-4
35	2.716593847E-4
36	2.861021799E-4
37	3.011923265E-4
38	3.169515805E-4
39	3.334020167E-4
40	3.505660099E-4
41	3.684662129E-4
42	3.871255346E-4
43	4.065671148E-4
44	4.26814298E-4
45	4.478906059E-4
46	4.698197072E-4
47	4.926253861E-4
48	5.163315094E-4
49	5.409619909E-4
50	5.665407548E-4
51	5.930916969E-4
52	6.206386443E-4
53	6.492053129E-4
54	6.788152636E-4
55	7.094918569E-4
56	7.41258205E-4
57	7.741371229E-4
58	8.081510785E-4
59	8.433221392E-4
60	8.796719196E-4
61	9.172215254E-4
62	9.559914976E-4
63	9.960017547E-4
64	0.001037271534
65	0.00107981933
66	0.001123662838
67	0.001168818887
68	0.001215303379
69	0.001263131229
70	0.001312316295
71	0.001362871322
72	0.001414807869
73	0.001468136252
74	0.001522865474
75	0.001579003166
76	0.00163655552
77	0.001695527226
78	0.001755921412
79	0.00181773958
80	0.001880981548
81	0.001945645387
82	0.002011727369
83	0.002079221907
84	0.002148121502
85	0.002218416694
86	0.002290096005
87	0.002363145901
88	0.002437550741
89	0.002513292736
90	0.002590351913
91	0.002668706079
92	0.002748330786
93	0.002829199304
94	0.002911282601
95	0.002994549313
96	0.003078965735
97	0.003164495807
98	0.003251101105
99	0.003338740835
100	0.003427371841
101	0.003516948606
102	0.003607423265
103	0.003698745619
104	0.003790863162
105	0.0038837211
106	0.003977262388
107	0.004071427766
108	0.004166155801
109	0.004261382936
110	0.004357043541
111	0.004453069975
112	0.004549392649
113	0.004645940095
114	0.00474263904
115	0.00483941449
116	0.004936189811
117	0.005032886822
118	0.005129425889
119	0.005225726025
120	0.005321704998
121	0.005417279436
122	0.005512364943
123	0.005606876217
124	0.00570072717
125	0.005793831055
126	0.005886100596
127	0.005977448116
128	0.006067785675
129	0.006157025209
130	0.006245078667
131	0.006331858154
132	0.006417276075
133	0.006501245282
134	0.006583679215
135	0.006664492058
136	0.006743598876
137	0.006820915773
138	0.006896360029
139	0.006969850255
140	0.007041306535
141	0.00711065057
142	0.007177805821
143	0.007242697648
144	0.007305253452
145	0.007365402806
146	0.007423077587
147	0.007478212107
148	0.007530743237
149	0.007580610523
150	0.007627756309
151	0.007672125843
152	0.007713667384
153	0.007752332303
154	0.007788075177
155	0.00782085388
156	0.007850629662
157	0.007877367231
158	0.007901034817
159	0.007921604236
160	0.00793905095
161	0.00795335411
162	0.007964496604
163	0.007972465084
164	0.007977249998
165	0.007978845608
166	0.007977249998
167	0.007972465084
168	0.007964496604
169	0.00795335411
170	0.00793905095
171	0.007921604236
172	0.007901034817
173	0.007877367231
174	0.007850629662
175	0.00782085388
176	0.007788075177
177	0.007752332303
178	0.007713667384
179	0.007672125843
180	0.007627756309
181	0.007580610523
182	0.007530743237
183	0.007478212107
184	0.007423077587
185	0.007365402806
186	0.007305253452
187	0.007242697648
188	0.007177805821
189	0.00711065057
190	0.007041306535
191	0.006969850255
192	0.006896360029
193	0.006820915773
194	0.006743598876
195	0.006664492058
196	0.006583679215
197	0.006501245282
198	0.006417276075
199	0.006331858154
200	0.006245078667
201	0.006157025209
202	0.006067785675
203	0.005977448116
204	0.005886100596
205	0.005793831055
206	0.00570072717
207	0.005606876217
208	0.005512364943
209	0.005417279436
210	0.005321704998
211	0.005225726025
212	0.005129425889
213	0.005032886822
214	0.004936189811
215	0.00483941449
216	0.00474263904
217	0.004645940095
218	0.004549392649
219	0.004453069975
220	0.004357043541
221	0.004261382936
222	0.004166155801
223	0.004071427766
224	0.003977262388
225	0.0038837211
226	0.003790863162
227	0.003698745619
228	0.003607423265
229	0.003516948606
230	0.003427371841
231	0.003338740835
232	0.003251101105
233	0.003164495807
234	0.003078965735
235	0.002994549313
236	0.002911282601
237	0.002829199304
238	0.002748330786
239	0.002668706079
240	0.002590351913
241	0.002513292736
242	0.002437550741
243	0.002363145901
244	0.002290096005
245	0.002218416694
246	0.002148121502
247	0.002079221907
248	0.002011727369
249	0.001945645387
250	0.001880981548
251	0.00181773958
252	0.001755921412
253	0.001695527226
254	0.00163655552
255	0.001579003166
256	0.001522865474
257	0.001468136252
258	0.001414807869
259	0.001362871322
260	0.001312316295
261	0.001263131229
262	0.001215303379
263	0.001168818887
264	0.001123662838
265	0.00107981933
266	0.001037271534
267	9.960017547E-4
268	9.559914976E-4
269	9.172215254E-4
270	8.796719196E-4
271	8.433221392E-4
272	8.081510785E-4
273	7.741371229E-4
274	7.41258205E-4
275	7.094918569E-4
276	6.788152636E-4
277	6.492053129E-4
278	6.206386443E-4
279	5.930916969E-4
280	5.665407548E-4
281	5.409619909E-4
282	5.163315094E-4
283	4.926253861E-4
284	4.698197072E-4
285	4.478906059E-4
286	4.26814298E-4
287	4.065671148E-4
288	3.871255346E-4
289	3.684662129E-4
290	3.505660099E-4
291	3.334020167E-4
292	3.169515805E-4
293	3.011923265E-4
294	2.861021799E-4
295	2.716593847E-4
296	2.578425222E-4
297	2.44630527E-4
298	2.320027023E-4
299	2.199387326E-4
300	2.084186963E-4
